id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
940712951606075392,940712951606075392,1513118419000,2017-12-12,23:40:19,CET,1247458135,recensionilibra,Riccardo Mainetti,,"Domenica 17 Dicembre

ore 17:00

Raffaella Gozzini presenta il romanzo introspettivo…  https://www.instagram.com/p/BcnolWEFqij/ ",[],['https://www.instagram.com/p/BcnolWEFqij/'],[],0,0,0,[],[],https://twitter.com/RecensioniLibra/status/940712951606075392,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '1247458135', 'username': 'RecensioniLibra'}]",,,,
940710322301792256,940710322301792256,1513117793000,2017-12-12,23:29:53,CET,190742111,matteobilli72,Matteo Billi,,"Quadro di Vittorio Ferrarini in sala d'attesa 
#painting #girasoli @ Ospedale Maggiore Di Parma  https://www.instagram.com/p/BcnnQG4nvH7/ ",[],['https://www.instagram.com/p/BcnnQG4nvH7/'],[],0,0,0,"['#painting', '#girasoli']",[],https://twitter.com/MatteoBilli72/status/940710322301792256,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '190742111', 'username': 'MatteoBilli72'}]",,,,
940708112993984512,940708112993984512,1513117266000,2017-12-12,23:21:06,CET,190742111,matteobilli72,Matteo Billi,,"Quadro di Silvia Cassiani nel reparto di Medicina d'urgenza 
#painting @ Ospedale Maggiore Di Parma  https://www.instagram.com/p/BcnmYS3nmMd/ ",[],['https://www.instagram.com/p/BcnmYS3nmMd/'],[],0,0,0,['#painting'],[],https://twitter.com/MatteoBilli72/status/940708112993984512,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '190742111', 'username': 'MatteoBilli72'}]",,,,
940700933406777344,940700933406777344,1513115554000,2017-12-12,22:52:34,CET,406131778,alessandrovitti,AlessandroVitti,,Sketchando mentre ascolto il live del Mitch! 😁#sketch #atwork #comics #comicbook…  https://www.instagram.com/p/BcnjHJLnDD6/ ,[],['https://www.instagram.com/p/BcnjHJLnDD6/'],[],0,0,0,"['#sketch', '#atwork', '#comics', '#comicbook']",[],https://twitter.com/AlessandroVitti/status/940700933406777344,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '406131778', 'username': 'AlessandroVitti'}]",,,,
940683624726360064,940683624726360064,1513111427000,2017-12-12,21:43:47,CET,8187722,larvotto,larvotto,,Reggio Emilia @ Teatro Municipale Valli  https://www.instagram.com/p/BcnbMrWg6-p/ ,[],['https://www.instagram.com/p/BcnbMrWg6-p/'],[],0,0,1,[],[],https://twitter.com/larvotto/status/940683624726360064,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '8187722', 'username': 'larvotto'}]",,,,
940682638678925314,940682638678925314,1513111192000,2017-12-12,21:39:52,CET,116067565,danimakeup88,Dani Mattos | Beauty Artist,,"Ovunque c'è la possibilità di essere felice...

#tuesday #picoftheday #picture #pic…  https://www.instagram.com/p/BcnaxuKgEQA/ ",[],['https://www.instagram.com/p/BcnaxuKgEQA/'],[],0,0,0,"['#tuesday', '#picoftheday', '#picture', '#pic']",[],https://twitter.com/danimakeup88/status/940682638678925314,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '116067565', 'username': 'danimakeup88'}]",,,,
940676852473049088,940676852473049088,1513109813000,2017-12-12,21:16:53,CET,4292526317,tacfitparmabb,Black Bear Tactical Training,,Grazie per la bella sorpresa 😧 🙏🏻 #amici @ Tacfit Parma Legion Black Bear Tactical Training  https://www.instagram.com/p/BcnYKOjnXAg/ ,[],['https://www.instagram.com/p/BcnYKOjnXAg/'],[],0,0,0,['#amici'],[],https://twitter.com/TacfitParmaBB/status/940676852473049088,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '4292526317', 'username': 'TacfitParmaBB'}]",,,,
940675293936840706,940675293936840706,1513109441000,2017-12-12,21:10:41,CET,820278757,micherossi97,Michele Rossi,,"•And so I packed my bags with a whole lot of realness• #cocky 🎭 @ Parma, Italy  https://www.instagram.com/p/BcnXZSeHVlV/ ",[],['https://www.instagram.com/p/BcnXZSeHVlV/'],[],0,0,0,['#cocky'],[],https://twitter.com/MicheRossi97/status/940675293936840706,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '820278757', 'username': 'MicheRossi97'}]",,,,
940675165091975173,940675165091975173,1513109410000,2017-12-12,21:10:10,CET,412321048,barbaramontiric,BARBARA,,Video appena pubblicato @ Reggio Nell Emilia  https://www.instagram.com/p/BcnXOt8Ho-H/ ,[],['https://www.instagram.com/p/BcnXOt8Ho-H/'],[],0,0,0,[],[],https://twitter.com/BarbaraMontiRic/status/940675165091975173,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '412321048', 'username': 'BarbaraMontiRic'}]",,,,
940673480672063496,940673480672063496,1513109009000,2017-12-12,21:03:29,CET,717244124,_oltrevino_,Osteria Oltrevino,,Nuovi arrivi!!!... @ Osteria Oltrevino  https://www.instagram.com/p/BcnWoWgBYgt/ ,[],['https://www.instagram.com/p/BcnWoWgBYgt/'],[],0,0,0,[],[],https://twitter.com/_Oltrevino_/status/940673480672063496,False,,0,,"44.701608,10.5680563,25km",,,,,"[{'user_id': '717244124', 'username': '_Oltrevino_'}]",,,,
